grade_id,semester_code,user_code,subject_code,score,home_class
44612,202011,100019082,17,55,4
44613,202011,100019082,18,54,4
54730,202012,100019082,10,55,4
54731,202012,100019082,11,53,4
54732,202012,100019082,12,55,4
54733,202012,100019082,13,54,4
54734,202012,100019082,14,54,4
54735,202012,100019082,15,53,4
54736,202012,100019082,16,53,4
54737,202012,100019082,17,55,4
54738,202012,100019082,18,55,4
17614,201911,100019083,1,42,4
17615,201911,100019083,2,42,4
17616,201911,100019083,3,43,4
17617,201911,100019083,4,43,4
17618,201911,100019083,5,42,4
17619,201911,100019083,6,43,4
17620,201911,100019083,7,43,4
17621,201911,100019083,8,41,4
17622,201911,100019083,9,42,4
24364,201912,100019083,1,43,4
24365,201912,100019083,2,42,4
24366,201912,100019083,3,40,4
24367,201912,100019083,4,42,4
24368,201912,100019083,5,40,4
24369,201912,100019083,6,43,4
24370,201912,100019083,7,43,4
24371,201912,100019083,8,42,4
24372,201912,100019083,9,40,4
31114,201921,100019083,1,43,4
31115,201921,100019083,2,41,4
31116,201921,100019083,3,41,4
31117,201921,100019083,4,42,4
31118,201921,100019083,5,41,4
31119,201921,100019083,6,41,4
31120,201921,100019083,7,41,4
31121,201921,100019083,8,41,4
31122,201921,100019083,9,43,4
37864,201922,100019083,1,40,4
37865,201922,100019083,2,43,4
37866,201922,100019083,3,42,4
37867,201922,100019083,4,41,4
37868,201922,100019083,5,41,4
37869,201922,100019083,6,40,4
37870,201922,100019083,7,41,4
37871,201922,100019083,8,41,4
37872,201922,100019083,9,41,4
44614,202011,100019083,10,43,4
44615,202011,100019083,11,42,4
44616,202011,100019083,12,41,4
44617,202011,100019083,13,42,4
44618,202011,100019083,14,43,4
44619,202011,100019083,15,42,4
44620,202011,100019083,16,41,4
44621,202011,100019083,17,42,4
44622,202011,100019083,18,42,4
54739,202012,100019083,10,43,4
54740,202012,100019083,11,40,4
54741,202012,100019083,12,41,4
54742,202012,100019083,13,43,4
54743,202012,100019083,14,43,4
54744,202012,100019083,15,40,4
54745,202012,100019083,16,42,4
54746,202012,100019083,17,43,4
54747,202012,100019083,18,42,4
17623,201911,100019084,1,65,4
17624,201911,100019084,2,65,4
17625,201911,100019084,3,62,4
17626,201911,100019084,4,63,4
17627,201911,100019084,5,61,4
17628,201911,100019084,6,66,4
17629,201911,100019084,7,64,4
17630,201911,100019084,8,63,4
17631,201911,100019084,9,63,4
24373,201912,100019084,1,65,4
24374,201912,100019084,2,64,4
24375,201912,100019084,3,65,4
24376,201912,100019084,4,64,4
24377,201912,100019084,5,62,4
24378,201912,100019084,6,63,4
24379,201912,100019084,7,63,4
24380,201912,100019084,8,64,4
24381,201912,100019084,9,64,4
31123,201921,100019084,1,64,4
31124,201921,100019084,2,63,4
31125,201921,100019084,3,63,4
31126,201921,100019084,4,63,4
31127,201921,100019084,5,63,4
31128,201921,100019084,6,62,4
31129,201921,100019084,7,61,4
31130,201921,100019084,8,64,4
31131,201921,100019084,9,65,4
37873,201922,100019084,1,63,4
37874,201922,100019084,2,64,4
37875,201922,100019084,3,64,4
37876,201922,100019084,4,63,4
37877,201922,100019084,5,66,4
37878,201922,100019084,6,62,4
37879,201922,100019084,7,63,4
37880,201922,100019084,8,63,4
37881,201922,100019084,9,64,4
44623,202011,100019084,10,64,4
44624,202011,100019084,11,63,4
44625,202011,100019084,12,64,4
44626,202011,100019084,13,64,4
44627,202011,100019084,14,63,4
44628,202011,100019084,15,63,4
44629,202011,100019084,16,62,4
44630,202011,100019084,17,63,4
44631,202011,100019084,18,63,4
54748,202012,100019084,10,63,4
54749,202012,100019084,11,64,4
54750,202012,100019084,12,63,4
54751,202012,100019084,13,62,4
54752,202012,100019084,14,63,4
54753,202012,100019084,15,63,4
54754,202012,100019084,16,62,4
54755,202012,100019084,17,65,4
54756,202012,100019084,18,65,4
17632,201911,100019085,1,43,4
17633,201911,100019085,2,43,4
17634,201911,100019085,3,43,4
17635,201911,100019085,4,43,4
17636,201911,100019085,5,42,4
17637,201911,100019085,6,43,4
17638,201911,100019085,7,43,4
17639,201911,100019085,8,41,4
17640,201911,100019085,9,43,4
24382,201912,100019085,1,43,4
24383,201912,100019085,2,43,4
24384,201912,100019085,3,40,4
24385,201912,100019085,4,43,4
24386,201912,100019085,5,40,4
24387,201912,100019085,6,43,4
24388,201912,100019085,7,43,4
24389,201912,100019085,8,43,4
24390,201912,100019085,9,40,4
31132,201921,100019085,1,43,4
31133,201921,100019085,2,42,4
31134,201921,100019085,3,41,4
31135,201921,100019085,4,42,4
31136,201921,100019085,5,42,4
31137,201921,100019085,6,41,4
31138,201921,100019085,7,41,4
31139,201921,100019085,8,41,4
31140,201921,100019085,9,43,4
37882,201922,100019085,1,41,4
37883,201922,100019085,2,43,4
37884,201922,100019085,3,43,4
37885,201922,100019085,4,42,4
37886,201922,100019085,5,41,4
37887,201922,100019085,6,41,4
37888,201922,100019085,7,41,4
37889,201922,100019085,8,41,4
37890,201922,100019085,9,42,4
44632,202011,100019085,10,44,4
44633,202011,100019085,11,42,4
44634,202011,100019085,12,42,4
44635,202011,100019085,13,42,4
44636,202011,100019085,14,43,4
44637,202011,100019085,15,42,4
44638,202011,100019085,16,41,4
44639,202011,100019085,17,42,4
44640,202011,100019085,18,42,4
54757,202012,100019085,10,44,4
54758,202012,100019085,11,40,4
54759,202012,100019085,12,41,4
54760,202012,100019085,13,43,4
54761,202012,100019085,14,43,4
54762,202012,100019085,15,40,4
54763,202012,100019085,16,42,4
54764,202012,100019085,17,43,4
54765,202012,100019085,18,43,4
17641,201911,100019086,1,49,4
17642,201911,100019086,2,47,4
17643,201911,100019086,3,48,4
17644,201911,100019086,4,47,4
17645,201911,100019086,5,48,4
17646,201911,100019086,6,47,4
17647,201911,100019086,7,48,4
17648,201911,100019086,8,46,4
17649,201911,100019086,9,47,4
24391,201912,100019086,1,48,4
24392,201912,100019086,2,47,4
24393,201912,100019086,3,47,4
24394,201912,100019086,4,48,4
24395,201912,100019086,5,45,4
24396,201912,100019086,6,47,4
24397,201912,100019086,7,47,4
24398,201912,100019086,8,47,4
24399,201912,100019086,9,45,4
31141,201921,100019086,1,48,4
31142,201921,100019086,2,47,4
31143,201921,100019086,3,45,4
31144,201921,100019086,4,47,4
31145,201921,100019086,5,47,4
31146,201921,100019086,6,46,4
31147,201921,100019086,7,46,4
31148,201921,100019086,8,46,4
31149,201921,100019086,9,48,4
37891,201922,100019086,1,46,4
37892,201922,100019086,2,48,4
37893,201922,100019086,3,47,4
37894,201922,100019086,4,46,4
37895,201922,100019086,5,46,4
37896,201922,100019086,6,46,4
37897,201922,100019086,7,47,4
37898,201922,100019086,8,47,4
37899,201922,100019086,9,47,4
44641,202011,100019086,10,48,4
44642,202011,100019086,11,46,4
44643,202011,100019086,12,46,4
44644,202011,100019086,13,46,4
44645,202011,100019086,14,47,4
44646,202011,100019086,15,47,4
44647,202011,100019086,16,46,4
44648,202011,100019086,17,47,4
44649,202011,100019086,18,47,4
54766,202012,100019086,10,48,4
54767,202012,100019086,11,46,4
54768,202012,100019086,12,46,4
54769,202012,100019086,13,47,4
54770,202012,100019086,14,47,4
54771,202012,100019086,15,45,4
54772,202012,100019086,16,46,4
54773,202012,100019086,17,48,4
54774,202012,100019086,18,48,4
17650,201911,100019087,1,56,4
17651,201911,100019087,2,56,4
17652,201911,100019087,3,56,4
17653,201911,100019087,4,54,4
17654,201911,100019087,5,54,4
17655,201911,100019087,6,56,4
17656,201911,100019087,7,55,4
17657,201911,100019087,8,55,4
17658,201911,100019087,9,56,4
24400,201912,100019087,1,57,4
24401,201912,100019087,2,57,4
24402,201912,100019087,3,55,4
24403,201912,100019087,4,56,4
24404,201912,100019087,5,53,4
24405,201912,100019087,6,56,4
24406,201912,100019087,7,56,4
24407,201912,100019087,8,56,4
24408,201912,100019087,9,54,4
31150,201921,100019087,1,56,4
31151,201921,100019087,2,54,4
31152,201921,100019087,3,55,4
31153,201921,100019087,4,56,4
31154,201921,100019087,5,55,4
31155,201921,100019087,6,55,4
31156,201921,100019087,7,54,4
31157,201921,100019087,8,55,4
31158,201921,100019087,9,56,4
37900,201922,100019087,1,55,4
37901,201922,100019087,2,56,4
37902,201922,100019087,3,56,4
37903,201922,100019087,4,55,4
37904,201922,100019087,5,57,4
37905,201922,100019087,6,55,4
37906,201922,100019087,7,56,4
37907,201922,100019087,8,56,4
37908,201922,100019087,9,55,4
44650,202011,100019087,10,56,4
44651,202011,100019087,11,55,4
44652,202011,100019087,12,57,4
44653,202011,100019087,13,55,4
44654,202011,100019087,14,55,4
44655,202011,100019087,15,57,4
44656,202011,100019087,16,54,4
44657,202011,100019087,17,55,4
44658,202011,100019087,18,54,4
54775,202012,100019087,10,56,4
54776,202012,100019087,11,54,4
54777,202012,100019087,12,55,4
54778,202012,100019087,13,56,4
54779,202012,100019087,14,55,4
54780,202012,100019087,15,53,4
54781,202012,100019087,16,54,4
54782,202012,100019087,17,55,4
54783,202012,100019087,18,55,4
17659,201911,100019088,1,36,4
17660,201911,100019088,2,37,4
17661,201911,100019088,3,37,4
17662,201911,100019088,4,35,4
17663,201911,100019088,5,36,4
17664,201911,100019088,6,37,4
17665,201911,100019088,7,37,4
17666,201911,100019088,8,37,4
17667,201911,100019088,9,37,4
24409,201912,100019088,1,39,4
24410,201912,100019088,2,36,4
24411,201912,100019088,3,34,4
24412,201912,100019088,4,37,4
24413,201912,100019088,5,36,4
24414,201912,100019088,6,37,4
24415,201912,100019088,7,38,4
24416,201912,100019088,8,37,4
24417,201912,100019088,9,37,4
31159,201921,100019088,1,37,4
31160,201921,100019088,2,35,4
31161,201921,100019088,3,35,4
31162,201921,100019088,4,38,4
31163,201921,100019088,5,36,4
31164,201921,100019088,6,35,4
31165,201921,100019088,7,36,4
31166,201921,100019088,8,36,4
31167,201921,100019088,9,37,4
37909,201922,100019088,1,35,4
37910,201922,100019088,2,35,4
37911,201922,100019088,3,36,4
37912,201922,100019088,4,37,4
37913,201922,100019088,5,36,4
37914,201922,100019088,6,35,4
37915,201922,100019088,7,35,4
37916,201922,100019088,8,35,4
37917,201922,100019088,9,35,4
44659,202011,100019088,10,38,4
44660,202011,100019088,11,35,4
44661,202011,100019088,12,37,4
44662,202011,100019088,13,37,4
44663,202011,100019088,14,37,4
44664,202011,100019088,15,37,4
44665,202011,100019088,16,35,4
44666,202011,100019088,17,36,4
44667,202011,100019088,18,36,4
54784,202012,100019088,10,38,4
54785,202012,100019088,11,34,4
54786,202012,100019088,12,34,4
54787,202012,100019088,13,38,4
54788,202012,100019088,14,36,4
54789,202012,100019088,15,36,4
54790,202012,100019088,16,37,4
54791,202012,100019088,17,36,4
54792,202012,100019088,18,36,4
17668,201911,100019089,1,36,4
17669,201911,100019089,2,37,4
17670,201911,100019089,3,37,4
17671,201911,100019089,4,36,4
17672,201911,100019089,5,36,4
17673,201911,100019089,6,37,4
17674,201911,100019089,7,38,4
17675,201911,100019089,8,37,4
17676,201911,100019089,9,37,4
24418,201912,100019089,1,39,4
24419,201912,100019089,2,36,4
24420,201912,100019089,3,34,4
24421,201912,100019089,4,37,4
24422,201912,100019089,5,36,4
24423,201912,100019089,6,38,4
24424,201912,100019089,7,38,4
24425,201912,100019089,8,37,4
24426,201912,100019089,9,37,4
31168,201921,100019089,1,37,4
31169,201921,100019089,2,36,4
31170,201921,100019089,3,35,4
31171,201921,100019089,4,38,4
31172,201921,100019089,5,36,4
31173,201921,100019089,6,35,4
31174,201921,100019089,7,36,4
31175,201921,100019089,8,36,4
31176,201921,100019089,9,37,4
37918,201922,100019089,1,35,4
37919,201922,100019089,2,35,4
37920,201922,100019089,3,37,4
37921,201922,100019089,4,37,4
37922,201922,100019089,5,36,4
37923,201922,100019089,6,36,4
37924,201922,100019089,7,35,4
37925,201922,100019089,8,36,4
37926,201922,100019089,9,35,4
44668,202011,100019089,10,39,4
44669,202011,100019089,11,36,4
44670,202011,100019089,12,37,4
44671,202011,100019089,13,37,4
44672,202011,100019089,14,38,4
44673,202011,100019089,15,37,4
44674,202011,100019089,16,35,4
44675,202011,100019089,17,36,4
44676,202011,100019089,18,36,4
54793,202012,100019089,10,38,4
54794,202012,100019089,11,34,4
54795,202012,100019089,12,34,4
54796,202012,100019089,13,38,4
54797,202012,100019089,14,36,4
54798,202012,100019089,15,36,4
54799,202012,100019089,16,37,4
54800,202012,100019089,17,36,4
54801,202012,100019089,18,36,4
17677,201911,100019090,1,46,4
17678,201911,100019090,2,45,4
17679,201911,100019090,3,46,4
17680,201911,100019090,4,46,4
17681,201911,100019090,5,46,4
17682,201911,100019090,6,46,4
17683,201911,100019090,7,46,4
17684,201911,100019090,8,45,4
17685,201911,100019090,9,45,4
24427,201912,100019090,1,46,4
24428,201912,100019090,2,45,4
24429,201912,100019090,3,44,4
24430,201912,100019090,4,45,4
24431,201912,100019090,5,43,4
24432,201912,100019090,6,45,4
24433,201912,100019090,7,45,4
24434,201912,100019090,8,45,4
24435,201912,100019090,9,43,4
31177,201921,100019090,1,46,4
31178,201921,100019090,2,45,4
31179,201921,100019090,3,43,4
31180,201921,100019090,4,45,4
31181,201921,100019090,5,44,4
31182,201921,100019090,6,44,4
31183,201921,100019090,7,44,4
31184,201921,100019090,8,44,4
31185,201921,100019090,9,45,4
37927,201922,100019090,1,43,4
37928,201922,100019090,2,45,4
37929,201922,100019090,3,45,4
37930,201922,100019090,4,44,4
37931,201922,100019090,5,44,4
37932,201922,100019090,6,44,4
37933,201922,100019090,7,44,4
37934,201922,100019090,8,45,4
37935,201922,100019090,9,45,4
44677,202011,100019090,10,46,4
44678,202011,100019090,11,44,4
44679,202011,100019090,12,44,4
44680,202011,100019090,13,45,4
44681,202011,100019090,14,45,4
44682,202011,100019090,15,44,4
44683,202011,100019090,16,44,4
44684,202011,100019090,17,44,4
44685,202011,100019090,18,45,4
54802,202012,100019090,10,47,4
54803,202012,100019090,11,44,4
54804,202012,100019090,12,44,4
54805,202012,100019090,13,45,4
54806,202012,100019090,14,45,4
54807,202012,100019090,15,43,4
54808,202012,100019090,16,44,4
54809,202012,100019090,17,45,4
54810,202012,100019090,18,45,4
17686,201911,100019091,1,92,4
17687,201911,100019091,2,91,4
17688,201911,100019091,3,86,4
17689,201911,100019091,4,90,4
17690,201911,100019091,5,97,4
17691,201911,100019091,6,95,4
17692,201911,100019091,7,90,4
17693,201911,100019091,8,90,4
17694,201911,100019091,9,93,4
24436,201912,100019091,1,91,4
24437,201912,100019091,2,91,4
24438,201912,100019091,3,90,4
24439,201912,100019091,4,94,4
24440,201912,100019091,5,95,4
24441,201912,100019091,6,90,4
24442,201912,100019091,7,94,4
24443,201912,100019091,8,91,4
24444,201912,100019091,9,87,4
31186,201921,100019091,1,92,4
31187,201921,100019091,2,90,4
31188,201921,100019091,3,89,4
31189,201921,100019091,4,90,4
31190,201921,100019091,5,90,4
31191,201921,100019091,6,90,4
31192,201921,100019091,7,90,4
31193,201921,100019091,8,92,4
31194,201921,100019091,9,86,4
37936,201922,100019091,1,97,4
37937,201922,100019091,2,86,4
37938,201922,100019091,3,95,4
37939,201922,100019091,4,87,4
37940,201922,100019091,5,91,4
37941,201922,100019091,6,88,4
37942,201922,100019091,7,90,4
37943,201922,100019091,8,92,4
37944,201922,100019091,9,88,4
44686,202011,100019091,10,92,4
44687,202011,100019091,11,92,4
44688,202011,100019091,12,88,4
44689,202011,100019091,13,89,4
44690,202011,100019091,14,91,4
44691,202011,100019091,15,87,4
44692,202011,100019091,16,90,4
44693,202011,100019091,17,91,4
44694,202011,100019091,18,88,4
54811,202012,100019091,10,92,4
54812,202012,100019091,11,89,4
54813,202012,100019091,12,93,4
54814,202012,100019091,13,84,4
54815,202012,100019091,14,96,4
54816,202012,100019091,15,90,4
54817,202012,100019091,16,91,4
54818,202012,100019091,17,90,4
54819,202012,100019091,18,94,4
17695,201911,100019092,1,53,4
17696,201911,100019092,2,52,4
17697,201911,100019092,3,52,4
17698,201911,100019092,4,51,4
17699,201911,100019092,5,51,4
17700,201911,100019092,6,52,4
17701,201911,100019092,7,51,4
17702,201911,100019092,8,51,4
17703,201911,100019092,9,51,4
24445,201912,100019092,1,53,4
24446,201912,100019092,2,52,4
24447,201912,100019092,3,51,4
24448,201912,100019092,4,51,4
24449,201912,100019092,5,49,4
24450,201912,100019092,6,51,4
24451,201912,100019092,7,51,4
24452,201912,100019092,8,51,4
24453,201912,100019092,9,51,4
31195,201921,100019092,1,52,4
31196,201921,100019092,2,50,4
31197,201921,100019092,3,50,4
31198,201921,100019092,4,52,4
31199,201921,100019092,5,51,4
31200,201921,100019092,6,50,4
31201,201921,100019092,7,50,4
31202,201921,100019092,8,51,4
31203,201921,100019092,9,51,4
37945,201922,100019092,1,51,4
37946,201922,100019092,2,52,4
37947,201922,100019092,3,51,4
37948,201922,100019092,4,51,4
37949,201922,100019092,5,52,4
37950,201922,100019092,6,50,4
37951,201922,100019092,7,51,4
37952,201922,100019092,8,53,4
37953,201922,100019092,9,51,4
44695,202011,100019092,10,52,4
44696,202011,100019092,11,50,4
44697,202011,100019092,12,50,4
44698,202011,100019092,13,52,4
44699,202011,100019092,14,51,4
44700,202011,100019092,15,52,4
44701,202011,100019092,16,49,4
44702,202011,100019092,17,51,4
44703,202011,100019092,18,51,4
54820,202012,100019092,10,52,4
54821,202012,100019092,11,50,4
54822,202012,100019092,12,51,4
54823,202012,100019092,13,51,4
54824,202012,100019092,14,51,4
54825,202012,100019092,15,50,4
54826,202012,100019092,16,50,4
54827,202012,100019092,17,52,4
54828,202012,100019092,18,52,4
17704,201911,100019093,1,29,4
17705,201911,100019093,2,31,4
17706,201911,100019093,3,31,4
17707,201911,100019093,4,31,4
17708,201911,100019093,5,32,4
17709,201911,100019093,6,32,4
17710,201911,100019093,7,31,4
17711,201911,100019093,8,33,4
17712,201911,100019093,9,31,4
24454,201912,100019093,1,34,4
24455,201912,100019093,2,30,4
24456,201912,100019093,3,30,4
24457,201912,100019093,4,31,4
24458,201912,100019093,5,30,4
24459,201912,100019093,6,33,4
24460,201912,100019093,7,33,4
24461,201912,100019093,8,33,4
24462,201912,100019093,9,31,4
31204,201921,100019093,1,32,4
31205,201921,100019093,2,30,4
31206,201921,100019093,3,29,4
31207,201921,100019093,4,32,4
31208,201921,100019093,5,31,4
31209,201921,100019093,6,30,4
31210,201921,100019093,7,31,4
31211,201921,100019093,8,31,4
31212,201921,100019093,9,32,4
37954,201922,100019093,1,31,4
37955,201922,100019093,2,30,4
37956,201922,100019093,3,33,4
37957,201922,100019093,4,32,4
37958,201922,100019093,5,30,4
37959,201922,100019093,6,30,4
37960,201922,100019093,7,29,4
37961,201922,100019093,8,32,4
37962,201922,100019093,9,29,4
44704,202011,100019093,10,34,4
44705,202011,100019093,11,29,4
44706,202011,100019093,12,31,4
44707,202011,100019093,13,32,4
44708,202011,100019093,14,32,4
44709,202011,100019093,15,30,4
44710,202011,100019093,16,28,4
44711,202011,100019093,17,32,4
44712,202011,100019093,18,31,4
54829,202012,100019093,10,32,4
54830,202012,100019093,11,31,4
54831,202012,100019093,12,31,4
54832,202012,100019093,13,32,4
54833,202012,100019093,14,31,4
54834,202012,100019093,15,31,4
54835,202012,100019093,16,31,4
54836,202012,100019093,17,31,4
54837,202012,100019093,18,31,4
17713,201911,100019094,1,43,4
17714,201911,100019094,2,44,4
17715,201911,100019094,3,43,4
17716,201911,100019094,4,43,4
17717,201911,100019094,5,43,4
17718,201911,100019094,6,43,4
17719,201911,100019094,7,44,4
17720,201911,100019094,8,42,4
17721,201911,100019094,9,43,4
24463,201912,100019094,1,44,4
24464,201912,100019094,2,43,4
24465,201912,100019094,3,40,4
24466,201912,100019094,4,43,4
24467,201912,100019094,5,41,4
24468,201912,100019094,6,44,4
24469,201912,100019094,7,44,4
24470,201912,100019094,8,43,4
24471,201912,100019094,9,41,4
31213,201921,100019094,1,43,4
31214,201921,100019094,2,42,4
31215,201921,100019094,3,41,4
31216,201921,100019094,4,43,4
31217,201921,100019094,5,42,4
31218,201921,100019094,6,42,4
31219,201921,100019094,7,41,4
31220,201921,100019094,8,42,4
31221,201921,100019094,9,44,4
37963,201922,100019094,1,41,4
37964,201922,100019094,2,44,4
37965,201922,100019094,3,43,4
37966,201922,100019094,4,42,4
37967,201922,100019094,5,42,4
37968,201922,100019094,6,41,4
37969,201922,100019094,7,41,4
37970,201922,100019094,8,42,4
37971,201922,100019094,9,43,4
44713,202011,100019094,10,44,4
44714,202011,100019094,11,42,4
44715,202011,100019094,12,42,4
44716,202011,100019094,13,43,4
44717,202011,100019094,14,43,4
44718,202011,100019094,15,42,4
44719,202011,100019094,16,41,4
44720,202011,100019094,17,42,4
44721,202011,100019094,18,43,4
54838,202012,100019094,10,44,4
54839,202012,100019094,11,41,4
54840,202012,100019094,12,41,4
54841,202012,100019094,13,43,4
54842,202012,100019094,14,44,4
54843,202012,100019094,15,41,4
54844,202012,100019094,16,42,4
54845,202012,100019094,17,43,4
54846,202012,100019094,18,43,4
17722,201911,100019095,1,25,4
17723,201911,100019095,2,25,4
17724,201911,100019095,3,26,4
17725,201911,100019095,4,27,4
17726,201911,100019095,5,25,4
17727,201911,100019095,6,27,4
17728,201911,100019095,7,24,4
17729,201911,100019095,8,28,4
17730,201911,100019095,9,27,4
24472,201912,100019095,1,27,4
24473,201912,100019095,2,26,4
24474,201912,100019095,3,24,4
24475,201912,100019095,4,25,4
24476,201912,100019095,5,25,4
24477,201912,100019095,6,25,4
24478,201912,100019095,7,27,4
24479,201912,100019095,8,26,4
24480,201912,100019095,9,26,4
31222,201921,100019095,1,25,4
31223,201921,100019095,2,21,4
31224,201921,100019095,3,22,4
31225,201921,100019095,4,28,4
31226,201921,100019095,5,25,4
31227,201921,100019095,6,24,4
31228,201921,100019095,7,26,4
31229,201921,100019095,8,27,4
31230,201921,100019095,9,26,4
37972,201922,100019095,1,24,4
37973,201922,100019095,2,24,4
37974,201922,100019095,3,26,4
37975,201922,100019095,4,25,4
37976,201922,100019095,5,26,4
37977,201922,100019095,6,25,4
37978,201922,100019095,7,24,4
37979,201922,100019095,8,26,4
37980,201922,100019095,9,23,4
44722,202011,100019095,10,26,4
44723,202011,100019095,11,22,4
44724,202011,100019095,12,25,4
44725,202011,100019095,13,27,4
44726,202011,100019095,14,26,4
44727,202011,100019095,15,26,4
44728,202011,100019095,16,21,4
44729,202011,100019095,17,27,4
44730,202011,100019095,18,24,4
54847,202012,100019095,10,25,4
54848,202012,100019095,11,24,4
54849,202012,100019095,12,25,4
54850,202012,100019095,13,26,4
54851,202012,100019095,14,26,4
54852,202012,100019095,15,26,4
54853,202012,100019095,16,25,4
54854,202012,100019095,17,25,4
54855,202012,100019095,18,26,4
17731,201911,100019096,1,37,4
17732,201911,100019096,2,37,4
17733,201911,100019096,3,37,4
17734,201911,100019096,4,36,4
17735,201911,100019096,5,36,4
17736,201911,100019096,6,38,4
17737,201911,100019096,7,38,4
17738,201911,100019096,8,38,4
17739,201911,100019096,9,37,4
24481,201912,100019096,1,39,4
24482,201912,100019096,2,36,4
24483,201912,100019096,3,34,4
24484,201912,100019096,4,38,4
24485,201912,100019096,5,36,4
24486,201912,100019096,6,38,4
24487,201912,100019096,7,38,4
24488,201912,100019096,8,38,4
24489,201912,100019096,9,37,4
31231,201921,100019096,1,37,4
31232,201921,100019096,2,36,4
31233,201921,100019096,3,36,4
31234,201921,100019096,4,38,4
31235,201921,100019096,5,37,4
31236,201921,100019096,6,35,4
31237,201921,100019096,7,37,4
31238,201921,100019096,8,37,4
31239,201921,100019096,9,37,4
37981,201922,100019096,1,35,4
37982,201922,100019096,2,36,4
37983,201922,100019096,3,37,4
37984,201922,100019096,4,37,4
37985,201922,100019096,5,37,4
37986,201922,100019096,6,36,4
37987,201922,100019096,7,36,4
37988,201922,100019096,8,36,4
37989,201922,100019096,9,35,4
44731,202011,100019096,10,39,4
44732,202011,100019096,11,36,4
44733,202011,100019096,12,37,4
44734,202011,100019096,13,37,4
44735,202011,100019096,14,38,4
44736,202011,100019096,15,37,4
44737,202011,100019096,16,35,4
44738,202011,100019096,17,37,4
44739,202011,100019096,18,36,4
54856,202012,100019096,10,38,4
54857,202012,100019096,11,35,4
54858,202012,100019096,12,35,4
54859,202012,100019096,13,38,4
54860,202012,100019096,14,36,4
54861,202012,100019096,15,36,4
54862,202012,100019096,16,37,4
54863,202012,100019096,17,37,4
54864,202012,100019096,18,36,4
17740,201911,100019097,1,23,4
17741,201911,100019097,2,24,4
17742,201911,100019097,3,23,4
17743,201911,100019097,4,24,4
17744,201911,100019097,5,23,4
17745,201911,100019097,6,26,4
17746,201911,100019097,7,24,4
17747,201911,100019097,8,27,4
17748,201911,100019097,9,26,4
24490,201912,100019097,1,24,4
24491,201912,100019097,2,24,4
24492,201912,100019097,3,21,4
24493,201912,100019097,4,24,4
24494,201912,100019097,5,24,4
24495,201912,100019097,6,24,4
24496,201912,100019097,7,26,4
24497,201912,100019097,8,25,4
24498,201912,100019097,9,26,4
31240,201921,100019097,1,24,4
31241,201921,100019097,2,20,4
31242,201921,100019097,3,21,4
31243,201921,100019097,4,26,4
31244,201921,100019097,5,23,4
31245,201921,100019097,6,23,4
31246,201921,100019097,7,25,4
31247,201921,100019097,8,24,4
31248,201921,100019097,9,26,4
37990,201922,100019097,1,23,4
37991,201922,100019097,2,20,4
37992,201922,100019097,3,25,4
37993,201922,100019097,4,24,4
37994,201922,100019097,5,25,4
37995,201922,100019097,6,24,4
37996,201922,100019097,7,23,4
37997,201922,100019097,8,25,4
37998,201922,100019097,9,22,4
44740,202011,100019097,10,24,4
44741,202011,100019097,11,21,4
44742,202011,100019097,12,23,4
44743,202011,100019097,13,26,4
44744,202011,100019097,14,25,4
44745,202011,100019097,15,24,4
44746,202011,100019097,16,21,4
44747,202011,100019097,17,25,4
44748,202011,100019097,18,23,4
54865,202012,100019097,10,25,4
54866,202012,100019097,11,22,4
54867,202012,100019097,12,24,4
54868,202012,100019097,13,24,4
54869,202012,100019097,14,25,4
54870,202012,100019097,15,25,4
54871,202012,100019097,16,23,4
54872,202012,100019097,17,24,4
54873,202012,100019097,18,25,4
17749,201911,100019098,1,48,4
17750,201911,100019098,2,47,4
17751,201911,100019098,3,48,4
17752,201911,100019098,4,47,4
17753,201911,100019098,5,47,4
17754,201911,100019098,6,47,4
17755,201911,100019098,7,47,4
17756,201911,100019098,8,46,4
17757,201911,100019098,9,46,4
24499,201912,100019098,1,48,4
24500,201912,100019098,2,46,4
24501,201912,100019098,3,47,4
24502,201912,100019098,4,47,4
24503,201912,100019098,5,44,4
24504,201912,100019098,6,47,4
24505,201912,100019098,7,47,4
24506,201912,100019098,8,47,4
24507,201912,100019098,9,44,4
31249,201921,100019098,1,47,4
31250,201921,100019098,2,46,4
31251,201921,100019098,3,45,4
31252,201921,100019098,4,46,4
31253,201921,100019098,5,47,4
31254,201921,100019098,6,46,4
31255,201921,100019098,7,45,4
31256,201921,100019098,8,46,4
31257,201921,100019098,9,47,4
37999,201922,100019098,1,45,4
38000,201922,100019098,2,47,4
38001,201922,100019098,3,47,4
38002,201922,100019098,4,46,4
38003,201922,100019098,5,46,4
38004,201922,100019098,6,45,4
38005,201922,100019098,7,46,4
38006,201922,100019098,8,47,4
38007,201922,100019098,9,47,4
44749,202011,100019098,10,48,4
44750,202011,100019098,11,46,4
44751,202011,100019098,12,46,4
44752,202011,100019098,13,46,4
44753,202011,100019098,14,47,4
44754,202011,100019098,15,47,4
44755,202011,100019098,16,45,4
44756,202011,100019098,17,46,4
44757,202011,100019098,18,46,4
54874,202012,100019098,10,48,4
54875,202012,100019098,11,45,4
54876,202012,100019098,12,46,4
54877,202012,100019098,13,47,4
54878,202012,100019098,14,46,4
54879,202012,100019098,15,45,4
54880,202012,100019098,16,46,4
