grade_id,semester_code,user_code,subject_code,score
35194,201922,100018161,13,75
35195,201922,100018161,14,85
35196,201922,100018161,15,83
35197,201922,100018161,16,59
35198,201922,100018161,17,84
35199,201922,100018161,18,88
35200,201922,100018162,10,35
35201,201922,100018162,11,35
35202,201922,100018162,12,43
35203,201922,100018162,13,25
35204,201922,100018162,14,43
35205,201922,100018162,15,43
35206,201922,100018162,16,29
35207,201922,100018162,17,51
35208,201922,100018162,18,59
35209,201922,100018163,10,66
35210,201922,100018163,11,69
35211,201922,100018163,12,82
35212,201922,100018163,13,72
35213,201922,100018163,14,84
35214,201922,100018163,15,81
35215,201922,100018163,16,57
35216,201922,100018163,17,82
35217,201922,100018163,18,88
35218,201922,100018164,10,26
35219,201922,100018164,11,28
35220,201922,100018164,12,32
35221,201922,100018164,13,14
35222,201922,100018164,14,34
35223,201922,100018164,15,34
35224,201922,100018164,16,22
35225,201922,100018164,17,44
35226,201922,100018164,18,52
35227,201922,100018165,10,17
35228,201922,100018165,11,19
35229,201922,100018165,12,18
35230,201922,100018165,13,2
35231,201922,100018165,14,21
35232,201922,100018165,15,22
35233,201922,100018165,16,11
35234,201922,100018165,17,34
35235,201922,100018165,18,42
35236,201922,100018166,10,61
35237,201922,100018166,11,63
35238,201922,100018166,12,76
35239,201922,100018166,13,65
35240,201922,100018166,14,77
35241,201922,100018166,15,74
35242,201922,100018166,16,54
35243,201922,100018166,17,77
35244,201922,100018166,18,84
35245,201922,100018167,10,48
35246,201922,100018167,11,46
35247,201922,100018167,12,60
35248,201922,100018167,13,45
35249,201922,100018167,14,59
35250,201922,100018167,15,59
35251,201922,100018167,16,41
35252,201922,100018167,17,64
35253,201922,100018167,18,73
35254,201922,100018168,10,71
35255,201922,100018168,11,71
35256,201922,100018168,12,86
35257,201922,100018168,13,78
35258,201922,100018168,14,88
35259,201922,100018168,15,85
35260,201922,100018168,16,60
35261,201922,100018168,17,85
35262,201922,100018168,18,96
35263,201922,100018169,10,35
35264,201922,100018169,11,35
35265,201922,100018169,12,43
35266,201922,100018169,13,25
35267,201922,100018169,14,43
35268,201922,100018169,15,43
35269,201922,100018169,16,29
35270,201922,100018169,17,52
35271,201922,100018169,18,59
35272,201922,100018170,10,25
35273,201922,100018170,11,28
35274,201922,100018170,12,32
35275,201922,100018170,13,14
35276,201922,100018170,14,34
35277,201922,100018170,15,33
35278,201922,100018170,16,21
35279,201922,100018170,17,44
35280,201922,100018170,18,51
35281,201922,100018171,10,49
35282,201922,100018171,11,48
35283,201922,100018171,12,61
35284,201922,100018171,13,46
35285,201922,100018171,14,61
35286,201922,100018171,15,60
35287,201922,100018171,16,42
35288,201922,100018171,17,65
35289,201922,100018171,18,74
35290,201922,100018172,10,70
35291,201922,100018172,11,71
35292,201922,100018172,12,86
35293,201922,100018172,13,77
35294,201922,100018172,14,86
35295,201922,100018172,15,85
35296,201922,100018172,16,60
35297,201922,100018172,17,84
35298,201922,100018172,18,94
35299,201922,100018173,10,39
35300,201922,100018173,11,39
35301,201922,100018173,12,49
35302,201922,100018173,13,33
35303,201922,100018173,14,48
35304,201922,100018173,15,49
35305,201922,100018173,16,33
35306,201922,100018173,17,57
35307,201922,100018173,18,64
35308,201922,100018174,10,48
35309,201922,100018174,11,46
35310,201922,100018174,12,59
35311,201922,100018174,13,45
35312,201922,100018174,14,59
35313,201922,100018174,15,59
35314,201922,100018174,16,40
35315,201922,100018174,17,64
35316,201922,100018174,18,72
35317,201922,100018175,10,35
35318,201922,100018175,11,35
35319,201922,100018175,12,43
35320,201922,100018175,13,26
35321,201922,100018175,14,44
35322,201922,100018175,15,44
35323,201922,100018175,16,29
35324,201922,100018175,17,53
35325,201922,100018175,18,60
35326,201922,100018176,10,42
35327,201922,100018176,11,41
35328,201922,100018176,12,52
35329,201922,100018176,13,37
35330,201922,100018176,14,51
35331,201922,100018176,15,52
35332,201922,100018176,16,36
35333,201922,100018176,17,59
35334,201922,100018176,18,67
35335,201922,100018177,10,52
35336,201922,100018177,11,51
35337,201922,100018177,12,66
35338,201922,100018177,13,49
35339,201922,100018177,14,64
35340,201922,100018177,15,63
35341,201922,100018177,16,44
35342,201922,100018177,17,69
35343,201922,100018177,18,77
35344,201922,100018178,10,46
35345,201922,100018178,11,45
35346,201922,100018178,12,56
35347,201922,100018178,13,41
35348,201922,100018178,14,57
35349,201922,100018178,15,57
35350,201922,100018178,16,39
35351,201922,100018178,17,63
35352,201922,100018178,18,71
35353,201922,100018179,10,30
35354,201922,100018179,11,30
35355,201922,100018179,12,36
35356,201922,100018179,13,19
35357,201922,100018179,14,38
35358,201922,100018179,15,37
35359,201922,100018179,16,25
35360,201922,100018179,17,48
35361,201922,100018179,18,55
35362,201922,100018180,10,57
35363,201922,100018180,11,57
35364,201922,100018180,12,71
35365,201922,100018180,13,57
35366,201922,100018180,14,71
35367,201922,100018180,15,68
35368,201922,100018180,16,49
35369,201922,100018180,17,72
35370,201922,100018180,18,80
35371,201922,100018181,10,45
35372,201922,100018181,11,44
35373,201922,100018181,12,55
35374,201922,100018181,13,41
35375,201922,100018181,14,55
35376,201922,100018181,15,56
35377,201922,100018181,16,38
35378,201922,100018181,17,62
35379,201922,100018181,18,70
35380,201922,100018182,10,61
35381,201922,100018182,11,63
35382,201922,100018182,12,76
35383,201922,100018182,13,65
35384,201922,100018182,14,78
35385,201922,100018182,15,74
35386,201922,100018182,16,54
35387,201922,100018182,17,77
35388,201922,100018182,18,84
35389,201922,100018183,10,40
35390,201922,100018183,11,40
35391,201922,100018183,12,50
35392,201922,100018183,13,35
35393,201922,100018183,14,49
35394,201922,100018183,15,50
35395,201922,100018183,16,34
35396,201922,100018183,17,58
35397,201922,100018183,18,65
35398,201922,100018184,10,51
35399,201922,100018184,11,50
35400,201922,100018184,12,64
35401,201922,100018184,13,49
35402,201922,100018184,14,63
35403,201922,100018184,15,62
35404,201922,100018184,16,43
35405,201922,100018184,17,68
35406,201922,100018184,18,76
35407,201922,100018185,10,43
35408,201922,100018185,11,42
35409,201922,100018185,12,53
35410,201922,100018185,13,38
35411,201922,100018185,14,52
35412,201922,100018185,15,54
35413,201922,100018185,16,37
35414,201922,100018185,17,60
35415,201922,100018185,18,68
35416,201922,100018186,10,44
35417,201922,100018186,11,43
35418,201922,100018186,12,53
35419,201922,100018186,13,39
35420,201922,100018186,14,52
35421,201922,100018186,15,54
35422,201922,100018186,16,37
35423,201922,100018186,17,61
35424,201922,100018186,18,68
35425,201922,100018187,10,41
35426,201922,100018187,11,41
35427,201922,100018187,12,51
35428,201922,100018187,13,36
35429,201922,100018187,14,50
35430,201922,100018187,15,51
35431,201922,100018187,16,35
35432,201922,100018187,17,59
35433,201922,100018187,18,66
35434,201922,100018188,10,41
35435,201922,100018188,11,41
35436,201922,100018188,12,51
35437,201922,100018188,13,36
35438,201922,100018188,14,50
35439,201922,100018188,15,52
35440,201922,100018188,16,35
35441,201922,100018188,17,59
35442,201922,100018188,18,66
35443,201922,100018189,10,42
35444,201922,100018189,11,41
35445,201922,100018189,12,52
35446,201922,100018189,13,37
35447,201922,100018189,14,51
35448,201922,100018189,15,53
35449,201922,100018189,16,36
35450,201922,100018189,17,59
35451,201922,100018189,18,67
35452,201922,100018190,10,25
35453,201922,100018190,11,27
35454,201922,100018190,12,31
35455,201922,100018190,13,13
35456,201922,100018190,14,33
35457,201922,100018190,15,33
35458,201922,100018190,16,20
35459,201922,100018190,17,42
35460,201922,100018190,18,51
35461,201922,100018191,10,46
35462,201922,100018191,11,45
35463,201922,100018191,12,56
35464,201922,100018191,13,42
35465,201922,100018191,14,57
35466,201922,100018191,15,57
35467,201922,100018191,16,39
35468,201922,100018191,17,63
35469,201922,100018191,18,71
35470,201922,100018192,10,23
35471,201922,100018192,11,27
35472,201922,100018192,12,28
35473,201922,100018192,13,11
35474,201922,100018192,14,30
35475,201922,100018192,15,32
35476,201922,100018192,16,18
35477,201922,100018192,17,41
35478,201922,100018192,18,50
35479,201922,100018193,10,55
35480,201922,100018193,11,55
35481,201922,100018193,12,70
35482,201922,100018193,13,53
35483,201922,100018193,14,69
35484,201922,100018193,15,67
35485,201922,100018193,16,47
35486,201922,100018193,17,71
35487,201922,100018193,18,79
35488,201922,100018194,10,35
35489,201922,100018194,11,35
35490,201922,100018194,12,44
35491,201922,100018194,13,27
35492,201922,100018194,14,44
35493,201922,100018194,15,44
35494,201922,100018194,16,30
35495,201922,100018194,17,53
35496,201922,100018194,18,60
35497,201922,100018195,10,58
35498,201922,100018195,11,58
35499,201922,100018195,12,72
35500,201922,100018195,13,59
35501,201922,100018195,14,72
35502,201922,100018195,15,70
35503,201922,100018195,16,50
35504,201922,100018195,17,73
35505,201922,100018195,18,82
35506,201922,100018196,10,47
35507,201922,100018196,11,46
35508,201922,100018196,12,58
35509,201922,100018196,13,44
35510,201922,100018196,14,59
35511,201922,100018196,15,58
35512,201922,100018196,16,40
35513,201922,100018196,17,63
35514,201922,100018196,18,72
35515,201922,100018197,10,56
35516,201922,100018197,11,57
35517,201922,100018197,12,71
35518,201922,100018197,13,56
35519,201922,100018197,14,70
35520,201922,100018197,15,68
35521,201922,100018197,16,49
35522,201922,100018197,17,72
35523,201922,100018197,18,80
35524,201922,100018198,10,20
35525,201922,100018198,11,23
35526,201922,100018198,12,24
35527,201922,100018198,13,7
35528,201922,100018198,14,26
35529,201922,100018198,15,27
35530,201922,100018198,16,16
35531,201922,100018198,17,38
35532,201922,100018198,18,45
35533,201922,100018199,10,25
35534,201922,100018199,11,28
35535,201922,100018199,12,32
35536,201922,100018199,13,14
35537,201922,100018199,14,34
35538,201922,100018199,15,34
35539,201922,100018199,16,22
35540,201922,100018199,17,44
35541,201922,100018199,18,52
35542,201922,100018200,10,35
35543,201922,100018200,11,35
35544,201922,100018200,12,43
35545,201922,100018200,13,26
35546,201922,100018200,14,44
35547,201922,100018200,15,44
35548,201922,100018200,16,30
35549,201922,100018200,17,53
35550,201922,100018200,18,60
35551,201922,100018201,10,40
35552,201922,100018201,11,39
35553,201922,100018201,12,50
35554,201922,100018201,13,35
35555,201922,100018201,14,49
35556,201922,100018201,15,50
35557,201922,100018201,16,34
35558,201922,100018201,17,58
35559,201922,100018201,18,65
35560,201922,100018202,10,40
35561,201922,100018202,11,40
35562,201922,100018202,12,50
35563,201922,100018202,13,35
35564,201922,100018202,14,49
35565,201922,100018202,15,50
35566,201922,100018202,16,34
35567,201922,100018202,17,58
35568,201922,100018202,18,65
35569,201922,100018203,10,44
35570,201922,100018203,11,43
35571,201922,100018203,12,54
35572,201922,100018203,13,39
35573,201922,100018203,14,53
35574,201922,100018203,15,54
35575,201922,100018203,16,37
35576,201922,100018203,17,61
35577,201922,100018203,18,68
35578,201922,100018204,10,28
35579,201922,100018204,11,29
35580,201922,100018204,12,34
35581,201922,100018204,13,17
35582,201922,100018204,14,36
35583,201922,100018204,15,36
35584,201922,100018204,16,23
35585,201922,100018204,17,45
35586,201922,100018204,18,53
35587,201922,100018205,10,40
35588,201922,100018205,11,40
35589,201922,100018205,12,50
35590,201922,100018205,13,35
35591,201922,100018205,14,49
35592,201922,100018205,15,50
35593,201922,100018205,16,34
35594,201922,100018205,17,58
35595,201922,100018205,18,65
35596,201922,100018206,10,53
35597,201922,100018206,11,54
35598,201922,100018206,12,69
35599,201922,100018206,13,51
35600,201922,100018206,14,68
35601,201922,100018206,15,66
35602,201922,100018206,16,46
35603,201922,100018206,17,71
35604,201922,100018206,18,78
35605,201922,100018207,10,46
35606,201922,100018207,11,45
35607,201922,100018207,12,56
35608,201922,100018207,13,42
35609,201922,100018207,14,57
35610,201922,100018207,15,57
35611,201922,100018207,16,39
35612,201922,100018207,17,63
35613,201922,100018207,18,71
35614,201922,100018208,10,28
35615,201922,100018208,11,29
35616,201922,100018208,12,34
35617,201922,100018208,13,15
35618,201922,100018208,14,36
35619,201922,100018208,15,36
35620,201922,100018208,16,23
35621,201922,100018208,17,45
35622,201922,100018208,18,53
35623,201922,100018209,10,50
35624,201922,100018209,11,49
35625,201922,100018209,12,63
35626,201922,100018209,13,48
35627,201922,100018209,14,62
35628,201922,100018209,15,61
35629,201922,100018209,16,42
35630,201922,100018209,17,66
35631,201922,100018209,18,76
35632,201922,100018210,10,37
35633,201922,100018210,11,38
35634,201922,100018210,12,47
35635,201922,100018210,13,31
35636,201922,100018210,14,46
35637,201922,100018210,15,47
35638,201922,100018210,16,31
35639,201922,100018210,17,55
35640,201922,100018210,18,63
35641,201922,100018211,10,31
35642,201922,100018211,11,31
35643,201922,100018211,12,37
35644,201922,100018211,13,19
35645,201922,100018211,14,39
35646,201922,100018211,15,38
35647,201922,100018211,16,26
35648,201922,100018211,17,48
35649,201922,100018211,18,55
35650,201922,100018212,10,48
35651,201922,100018212,11,46
35652,201922,100018212,12,60
35653,201922,100018212,13,45
35654,201922,100018212,14,59
35655,201922,100018212,15,59
35656,201922,100018212,16,41
35657,201922,100018212,17,64
35658,201922,100018212,18,73
35659,201922,100018213,10,36
35660,201922,100018213,11,37
35661,201922,100018213,12,46
35662,201922,100018213,13,29
35663,201922,100018213,14,45
35664,201922,100018213,15,46
35665,201922,100018213,16,31
35666,201922,100018213,17,54
35667,201922,100018213,18,62
35668,201922,100018214,10,60
35669,201922,100018214,11,61
35670,201922,100018214,12,75
35671,201922,100018214,13,61
35672,201922,100018214,14,74
35673,201922,100018214,15,72
35674,201922,100018214,16,51
35675,201922,100018214,17,75
35676,201922,100018214,18,84
35677,201922,100018215,10,47
35678,201922,100018215,11,46
35679,201922,100018215,12,59
35680,201922,100018215,13,44
35681,201922,100018215,14,59
35682,201922,100018215,15,58
35683,201922,100018215,16,40
35684,201922,100018215,17,64
35685,201922,100018215,18,72
35686,201922,100018216,10,49
35687,201922,100018216,11,48
35688,201922,100018216,12,61
35689,201922,100018216,13,47
35690,201922,100018216,14,61
35691,201922,100018216,15,60
35692,201922,100018216,16,42
35693,201922,100018216,17,65
35694,201922,100018216,18,74
35695,201922,100018217,10,50
35696,201922,100018217,11,49
35697,201922,100018217,12,63
35698,201922,100018217,13,48
35699,201922,100018217,14,62
35700,201922,100018217,15,61
35701,201922,100018217,16,43
35702,201922,100018217,17,67
35703,201922,100018217,18,76
35704,201922,100018218,10,37
35705,201922,100018218,11,37
35706,201922,100018218,12,47
35707,201922,100018218,13,31
35708,201922,100018218,14,46
35709,201922,100018218,15,47
35710,201922,100018218,16,31
35711,201922,100018218,17,55
35712,201922,100018218,18,63
35713,201922,100018219,10,49
35714,201922,100018219,11,47
35715,201922,100018219,12,61
35716,201922,100018219,13,46
35717,201922,100018219,14,60
35718,201922,100018219,15,60
35719,201922,100018219,16,41
35720,201922,100018219,17,65
35721,201922,100018219,18,73
35722,201922,100018220,10,57
35723,201922,100018220,11,57
35724,201922,100018220,12,71
35725,201922,100018220,13,57
35726,201922,100018220,14,71
35727,201922,100018220,15,69
35728,201922,100018220,16,49
35729,201922,100018220,17,72
35730,201922,100018220,18,81
35731,201922,100018221,10,40
35732,201922,100018221,11,39
35733,201922,100018221,12,49
35734,201922,100018221,13,34
35735,201922,100018221,14,48
35736,201922,100018221,15,49
35737,201922,100018221,16,33
35738,201922,100018221,17,57
35739,201922,100018221,18,64
35740,201922,100018222,10,55
35741,201922,100018222,11,55
35742,201922,100018222,12,71
35743,201922,100018222,13,54
35744,201922,100018222,14,69
35745,201922,100018222,15,67
35746,201922,100018222,16,48
35747,201922,100018222,17,71
35748,201922,100018222,18,79
35749,201922,100018223,10,41
35750,201922,100018223,11,40
35751,201922,100018223,12,51
35752,201922,100018223,13,36
35753,201922,100018223,14,50
35754,201922,100018223,15,51
35755,201922,100018223,16,35
35756,201922,100018223,17,58
35757,201922,100018223,18,66
35758,201922,100018224,10,44
35759,201922,100018224,11,44
35760,201922,100018224,12,54
35761,201922,100018224,13,39
35762,201922,100018224,14,53
35763,201922,100018224,15,55
35764,201922,100018224,16,37
35765,201922,100018224,17,61
35766,201922,100018224,18,69
35767,201922,100018225,10,30
35768,201922,100018225,11,30
35769,201922,100018225,12,36
35770,201922,100018225,13,19
35771,201922,100018225,14,38
35772,201922,100018225,15,37
35773,201922,100018225,16,25
35774,201922,100018225,17,47
35775,201922,100018225,18,55
35776,201922,100018226,10,48
35777,201922,100018226,11,46
35778,201922,100018226,12,59
35779,201922,100018226,13,44
35780,201922,100018226,14,59
35781,201922,100018226,15,59
35782,201922,100018226,16,40
35783,201922,100018226,17,64
35784,201922,100018226,18,72
35785,201922,100018227,10,44
35786,201922,100018227,11,42
35787,201922,100018227,12,53
35788,201922,100018227,13,38
35789,201922,100018227,14,52
35790,201922,100018227,15,54
35791,201922,100018227,16,37
35792,201922,100018227,17,61
35793,201922,100018227,18,68
35794,201922,100018228,10,57
35795,201922,100018228,11,58
35796,201922,100018228,12,71
35797,201922,100018228,13,57
35798,201922,100018228,14,71
35799,201922,100018228,15,69
35800,201922,100018228,16,50
35801,201922,100018228,17,72
35802,201922,100018228,18,81
35803,201922,100018229,10,53
35804,201922,100018229,11,53
35805,201922,100018229,12,68
35806,201922,100018229,13,51
35807,201922,100018229,14,68
35808,201922,100018229,15,65
35809,201922,100018229,16,46
35810,201922,100018229,17,70
35811,201922,100018229,18,78
35812,201922,100018230,10,50
35813,201922,100018230,11,49
35814,201922,100018230,12,63
35815,201922,100018230,13,48
35816,201922,100018230,14,62
35817,201922,100018230,15,61
35818,201922,100018230,16,42
35819,201922,100018230,17,66
35820,201922,100018230,18,76
35821,201922,100018231,10,53
35822,201922,100018231,11,52
35823,201922,100018231,12,68
35824,201922,100018231,13,50
35825,201922,100018231,14,66
35826,201922,100018231,15,64
35827,201922,100018231,16,45
35828,201922,100018231,17,70
35829,201922,100018231,18,78
35830,201922,100018232,10,43
35831,201922,100018232,11,42
35832,201922,100018232,12,53
35833,201922,100018232,13,38
35834,201922,100018232,14,52
35835,201922,100018232,15,53
35836,201922,100018232,16,37
35837,201922,100018232,17,60
35838,201922,100018232,18,68
35839,201922,100018233,10,45
35840,201922,100018233,11,44
35841,201922,100018233,12,54
35842,201922,100018233,13,39
35843,201922,100018233,14,54
35844,201922,100018233,15,55
35845,201922,100018233,16,38
35846,201922,100018233,17,62
35847,201922,100018233,18,69
35848,201922,100018234,10,9
35849,201922,100018234,11,12
35850,201922,100018234,12,8
35851,201922,100018234,13,0
35852,201922,100018234,14,14
35853,201922,100018234,15,17
35854,201922,100018234,16,6
35855,201922,100018234,17,28
35856,201922,100018234,18,34
35857,201922,100018235,10,42
35858,201922,100018235,11,42
35859,201922,100018235,12,52
35860,201922,100018235,13,37
35861,201922,100018235,14,51
35862,201922,100018235,15,53
35863,201922,100018235,16,36
35864,201922,100018235,17,59
35865,201922,100018235,18,67
35866,201922,100018236,10,45
35867,201922,100018236,11,45
35868,201922,100018236,12,55
35869,201922,100018236,13,41
35870,201922,100018236,14,56
35871,201922,100018236,15,56
35872,201922,100018236,16,38
35873,201922,100018236,17,63
35874,201922,100018236,18,70
35875,201922,100018237,10,31
35876,201922,100018237,11,31
35877,201922,100018237,12,37
35878,201922,100018237,13,19
35879,201922,100018237,14,38
35880,201922,100018237,15,38
35881,201922,100018237,16,26
35882,201922,100018237,17,48
35883,201922,100018237,18,55
35884,201922,100018238,10,49
35885,201922,100018238,11,46
35886,201922,100018238,12,60
35887,201922,100018238,13,45
35888,201922,100018238,14,60
35889,201922,100018238,15,59
35890,201922,100018238,16,41
35891,201922,100018238,17,64
35892,201922,100018238,18,73
35893,201922,100018239,10,26
35894,201922,100018239,11,29
35895,201922,100018239,12,32
35896,201922,100018239,13,15
35897,201922,100018239,14,34
35898,201922,100018239,15,34
35899,201922,100018239,16,22
35900,201922,100018239,17,44
35901,201922,100018239,18,52
35902,201922,100018240,10,22
35903,201922,100018240,11,26
35904,201922,100018240,12,27
35905,201922,100018240,13,10
35906,201922,100018240,14,29
35907,201922,100018240,15,31
35908,201922,100018240,16,18
35909,201922,100018240,17,40
35910,201922,100018240,18,49
35911,201922,100018241,10,40
35912,201922,100018241,11,40
35913,201922,100018241,12,50
35914,201922,100018241,13,35
35915,201922,100018241,14,49
35916,201922,100018241,15,50
35917,201922,100018241,16,34
35918,201922,100018241,17,58
35919,201922,100018241,18,65
35920,201922,100018242,10,23
35921,201922,100018242,11,27
35922,201922,100018242,12,27
35923,201922,100018242,13,11
35924,201922,100018242,14,29
35925,201922,100018242,15,32
35926,201922,100018242,16,18
35927,201922,100018242,17,41
35928,201922,100018242,18,49
35929,201922,100018243,10,53
35930,201922,100018243,11,53
35931,201922,100018243,12,68
35932,201922,100018243,13,50
35933,201922,100018243,14,67
35934,201922,100018243,15,65
35935,201922,100018243,16,46
35936,201922,100018243,17,70
35937,201922,100018243,18,78
35938,201922,100018244,10,20
35939,201922,100018244,11,22
35940,201922,100018244,12,24
35941,201922,100018244,13,6
35942,201922,100018244,14,25
35943,201922,100018244,15,26
35944,201922,100018244,16,15
35945,201922,100018244,17,37
35946,201922,100018244,18,44
35947,201922,100018245,10,44
35948,201922,100018245,11,44
35949,201922,100018245,12,54
35950,201922,100018245,13,39
35951,201922,100018245,14,53
35952,201922,100018245,15,55
35953,201922,100018245,16,38
35954,201922,100018245,17,61
35955,201922,100018245,18,69
35956,201922,100018246,10,66
35957,201922,100018246,11,68
35958,201922,100018246,12,82
35959,201922,100018246,13,70
35960,201922,100018246,14,83
35961,201922,100018246,15,80
35962,201922,100018246,16,56
35963,201922,100018246,17,82
35964,201922,100018246,18,88
35965,201922,100018247,10,33
35966,201922,100018247,11,34
35967,201922,100018247,12,40
35968,201922,100018247,13,23
35969,201922,100018247,14,40
35970,201922,100018247,15,41
35971,201922,100018247,16,27
35972,201922,100018247,17,50
35973,201922,100018247,18,57
35974,201922,100018248,10,48
35975,201922,100018248,11,46
35976,201922,100018248,12,59
35977,201922,100018248,13,44
35978,201922,100018248,14,59
35979,201922,100018248,15,59
35980,201922,100018248,16,40
35981,201922,100018248,17,64
35982,201922,100018248,18,72
35983,201922,100018249,10,33
35984,201922,100018249,11,34
35985,201922,100018249,12,42
35986,201922,100018249,13,24
35987,201922,100018249,14,42
35988,201922,100018249,15,43
35989,201922,100018249,16,28
35990,201922,100018249,17,51
35991,201922,100018249,18,58
35992,201922,100018250,10,69
35993,201922,100018250,11,71
35994,201922,100018250,12,85
35995,201922,100018250,13,75
35996,201922,100018250,14,86
35997,201922,100018250,15,84
35998,201922,100018250,16,59
35999,201922,100018250,17,84
36000,201922,100018250,18,89
36001,201922,100018251,10,42
36002,201922,100018251,11,41
36003,201922,100018251,12,52
36004,201922,100018251,13,36
36005,201922,100018251,14,50
36006,201922,100018251,15,52
36007,201922,100018251,16,35
36008,201922,100018251,17,59
36009,201922,100018251,18,66
36010,201922,100018252,10,22
36011,201922,100018252,11,25
36012,201922,100018252,12,26
36013,201922,100018252,13,10
36014,201922,100018252,14,28
36015,201922,100018252,15,30
36016,201922,100018252,16,17
36017,201922,100018252,17,40
36018,201922,100018252,18,48
36019,201922,100018253,10,65
36020,201922,100018253,11,66
36021,201922,100018253,12,80
36022,201922,100018253,13,68
36023,201922,100018253,14,81
36024,201922,100018253,15,79
36025,201922,100018253,16,56
36026,201922,100018253,17,82
36027,201922,100018253,18,87
36028,201922,100018254,10,57
36029,201922,100018254,11,57
36030,201922,100018254,12,71
36031,201922,100018254,13,56
36032,201922,100018254,14,70
36033,201922,100018254,15,68
36034,201922,100018254,16,49
36035,201922,100018254,17,72
36036,201922,100018254,18,80
36037,201922,100018255,10,48
36038,201922,100018255,11,46
36039,201922,100018255,12,59
36040,201922,100018255,13,44
36041,201922,100018255,14,59
36042,201922,100018255,15,59
36043,201922,100018255,16,40
36044,201922,100018255,17,64
36045,201922,100018255,18,72
36046,201922,100018256,10,50
36047,201922,100018256,11,49
36048,201922,100018256,12,63
36049,201922,100018256,13,48
36050,201922,100018256,14,62
36051,201922,100018256,15,61
36052,201922,100018256,16,43
36053,201922,100018256,17,67
36054,201922,100018256,18,76
36055,201922,100018257,10,29
36056,201922,100018257,11,29
36057,201922,100018257,12,34
36058,201922,100018257,13,17
36059,201922,100018257,14,36
36060,201922,100018257,15,36
36061,201922,100018257,16,23
36062,201922,100018257,17,45
36063,201922,100018257,18,53
36064,201922,100018258,10,43
36065,201922,100018258,11,42
36066,201922,100018258,12,52
36067,201922,100018258,13,37
36068,201922,100018258,14,51
36069,201922,100018258,15,53
36070,201922,100018258,16,36
36071,201922,100018258,17,59
36072,201922,100018258,18,67
36073,201922,100018259,10,44
36074,201922,100018259,11,44
36075,201922,100018259,12,54
36076,201922,100018259,13,39
36077,201922,100018259,14,53
36078,201922,100018259,15,54
36079,201922,100018259,16,37
36080,201922,100018259,17,61
36081,201922,100018259,18,69
36082,201922,100018260,10,36
36083,201922,100018260,11,37
36084,201922,100018260,12,46
36085,201922,100018260,13,29
36086,201922,100018260,14,45
36087,201922,100018260,15,46
36088,201922,100018260,16,31
36089,201922,100018260,17,54
36090,201922,100018260,18,62
36091,201922,100018261,10,43
36092,201922,100018261,11,42
36093,201922,100018261,12,53
36094,201922,100018261,13,38
36095,201922,100018261,14,52
36096,201922,100018261,15,53
36097,201922,100018261,16,37
36098,201922,100018261,17,60
36099,201922,100018261,18,67
36100,201922,100018262,10,19
36101,201922,100018262,11,21
36102,201922,100018262,12,22
36103,201922,100018262,13,5
36104,201922,100018262,14,22
36105,201922,100018262,15,26
36106,201922,100018262,16,13
36107,201922,100018262,17,37
36108,201922,100018262,18,44
36109,201922,100018263,10,45
36110,201922,100018263,11,44
36111,201922,100018263,12,54
36112,201922,100018263,13,39
36113,201922,100018263,14,54
36114,201922,100018263,15,55
36115,201922,100018263,16,38
36116,201922,100018263,17,62
36117,201922,100018263,18,69
36118,201922,100018264,10,36
36119,201922,100018264,11,36
36120,201922,100018264,12,46
36121,201922,100018264,13,28
36122,201922,100018264,14,44
36123,201922,100018264,15,45
36124,201922,100018264,16,30
36125,201922,100018264,17,53
36126,201922,100018264,18,61
36127,201922,100018265,10,45
36128,201922,100018265,11,44
36129,201922,100018265,12,55
36130,201922,100018265,13,41
36131,201922,100018265,14,55
36132,201922,100018265,15,56
36133,201922,100018265,16,38
36134,201922,100018265,17,62
36135,201922,100018265,18,70
36136,201922,100018266,10,20
36137,201922,100018266,11,23
36138,201922,100018266,12,24
36139,201922,100018266,13,6
36140,201922,100018266,14,26
36141,201922,100018266,15,27
36142,201922,100018266,16,15
36143,201922,100018266,17,38
36144,201922,100018266,18,45
36145,201922,100018267,10,36
36146,201922,100018267,11,37
36147,201922,100018267,12,46
36148,201922,100018267,13,29
36149,201922,100018267,14,45
36150,201922,100018267,15,46
36151,201922,100018267,16,31
36152,201922,100018267,17,54
36153,201922,100018267,18,62
36154,201922,100018268,10,41
36155,201922,100018268,11,40
36156,201922,100018268,12,51
36157,201922,100018268,13,35
36158,201922,100018268,14,49
36159,201922,100018268,15,51
36160,201922,100018268,16,34
36161,201922,100018268,17,58
36162,201922,100018268,18,66
36163,201922,100018269,10,39
36164,201922,100018269,11,38
36165,201922,100018269,12,48
36166,201922,100018269,13,32
36167,201922,100018269,14,47
36168,201922,100018269,15,48
36169,201922,100018269,16,32
36170,201922,100018269,17,56
36171,201922,100018269,18,63
36172,201922,100018270,10,17
36173,201922,100018270,11,17
36174,201922,100018270,12,15
36175,201922,100018270,13,1
36176,201922,100018270,14,16
36177,201922,100018270,15,21
36178,201922,100018270,16,11
36179,201922,100018270,17,32
36180,201922,100018270,18,42
36181,201922,100018271,10,43
36182,201922,100018271,11,42
36183,201922,100018271,12,53
36184,201922,100018271,13,38
36185,201922,100018271,14,51
36186,201922,100018271,15,53
36187,201922,100018271,16,37
36188,201922,100018271,17,60
36189,201922,100018271,18,67
36190,201922,100018272,10,50
36191,201922,100018272,11,49
